id,balls_per_over,team,team_1,gender,season,date,event,match_number,venue,city,toss_winner,toss_decision,player_of_match,umpire,umpire_2,reserve_umpire,tv_umpire,match_referee,winner,winner_runs,winner_wickets,Column1
1229822,6,Belgium,Czech Republic,male,2020,30-08-20,Luxembourg Twenty20 Tri-Series,5,Pierre Werner Cricket Ground,Walferdange,Belgium,bat,,,,,,,Belgium,87,,2.1.0
1229823,6,Belgium,Luxembourg,male,2020,30-08-20,Luxembourg Twenty20 Tri-Series,6,Pierre Werner Cricket Ground,Walferdange,Belgium,bat,,,,,,,Belgium,49,,2.1.0
1229824,6,Isle of Man,Guernsey,male,2020,21-08-20,Isle of Man tour of Guernsey,,College Field,St Peter Port,Isle of Man,bat,IDA Damarell,C Brooks,M Savage,,,,Guernsey,,8,2.1.0
1233464,6,Zimbabwe,Pakistan,male,2020/21,07-11-20,Zimbabwe tour of Pakistan,1,Rawalpindi Cricket Stadium,,Zimbabwe,bat,Babar Azam,Asif Yaqoob,Aleem Dar,Shozab Raza,Rashid Riaz,Muhammad Javed,Pakistan,,6,2.1.0
1233465,6,Zimbabwe,Pakistan,male,2020/21,08-11-20,Zimbabwe tour of Pakistan,2,Rawalpindi Cricket Stadium,,Pakistan,field,Haider Ali,Ahsan Raza,Rashid Riaz,Shozab Raza,Aleem Dar,Muhammad Javed,Pakistan,,8,2.1.0
1233466,6,Zimbabwe,Pakistan,male,2020/21,10-11-20,Zimbabwe tour of Pakistan,3,Rawalpindi Cricket Stadium,,Zimbabwe,bat,Usman Qadir,Aleem Dar,Ahsan Raza,Shozab Raza,Asif Yaqoob,Muhammad Javed,Pakistan,,8,2.1.0
1233954,6,West Indies,New Zealand,male,2020/21,27-11-20,West Indies tour of New Zealand,1,Eden Park,Auckland,New Zealand,field,LH Ferguson,CM Brown,WR Knights,JM Dempsey,SB Haig,JJ Crowe,New Zealand,,5,2.1.0
1233955,6,New Zealand,West Indies,male,2020/21,29-11-20,West Indies tour of New Zealand,2,Bay Oval,Mount Maunganui,West Indies,field,GD Phillips,CM Brown,SB Haig,Kim Cotton,WR Knights,JJ Crowe,New Zealand,72,,2.1.0
1233956,6,West Indies,New Zealand,male,2020/21,30-11-20,West Indies tour of New Zealand,3,Bay Oval,Mount Maunganui,New Zealand,field,,SB Haig,WR Knights,Kim Cotton,CM Brown,JJ Crowe,,,,2.1.0
1233959,6,Pakistan,New Zealand,male,2020/21,18-12-20,Pakistan tour of New Zealand,1,Eden Park,Auckland,Pakistan,bat,JA Duffy,SB Haig,WR Knights,A Mehrotra,CM Brown,JJ Crowe,New Zealand,,5,2.1.0
1233960,6,Pakistan,New Zealand,male,2020/21,20-12-20,Pakistan tour of New Zealand,2,Seddon Park,Hamilton,Pakistan,bat,TG Southee,CM Brown,SB Haig,A Mehrotra,WR Knights,JJ Crowe,New Zealand,,9,2.1.0
1233961,6,New Zealand,Pakistan,male,2020/21,22-12-20,Pakistan tour of New Zealand,3,McLean Park,Napier,Pakistan,field,Mohammad Rizwan,CM Brown,WR Knights,A Mehrotra,SB Haig,JJ Crowe,Pakistan,,4,2.1.0
1233971,6,New Zealand,Australia,male,2020/21,22-02-21,Australia tour of New Zealand,1,Hagley Oval,Christchurch,Australia,field,DP Conway,CM Brown,CB Gaffaney,SB Haig,WR Knights,JJ Crowe,New Zealand,53,,2.1.0
1233972,6,New Zealand,Australia,male,2020/21,25-02-21,Australia tour of New Zealand,2,University Oval,Dunedin,Australia,field,MJ Guptill,CB Gaffaney,SB Haig,WR Knights,CM Brown,JJ Crowe,New Zealand,4,,2.1.0
1233973,6,Australia,New Zealand,male,2020/21,03-03-21,Australia tour of New Zealand,3,Westpac Stadium,Wellington,New Zealand,field,AC Agar,CB Gaffaney,WR Knights,CM Brown,SB Haig,JJ Crowe,Australia,64,,2.1.0
1233974,6,Australia,New Zealand,male,2020/21,05-03-21,Australia tour of New Zealand,4,Westpac Stadium,Wellington,Australia,bat,AJ Finch,CM Brown,WR Knights,SB Haig,CB Gaffaney,JJ Crowe,Australia,50,,2.1.0
1233975,6,Australia,New Zealand,male,2020/21,07-03-21,Australia tour of New Zealand,5,Sky Stadium,Wellington,Australia,bat,MJ Guptill,CB Gaffaney,WR Knights,CM Brown,SB Haig,JJ Crowe,New Zealand,,7,2.1.0
1233979,6,New Zealand,Bangladesh,male,2020/21,28-03-21,Bangladesh tour of New Zealand,1,Seddon Park,Hamilton,New Zealand,bat,DP Conway,CB Gaffaney,SB Haig,CM Brown,WR Knights,JJ Crowe,New Zealand,66,,2.1.0
1233980,6,New Zealand,Bangladesh,male,2020/21,30-03-21,Bangladesh tour of New Zealand,2,McLean Park,Napier,Bangladesh,field,GD Phillips,CM Brown,WR Knights,SB Haig,CB Gaffaney,JJ Crowe,New Zealand,28,,2.1.0
1233981,6,New Zealand,Bangladesh,male,2020/21,01-04-21,Bangladesh tour of New Zealand,3,Eden Park,Auckland,Bangladesh,field,FH Allen,CM Brown,CB Gaffaney,A Mehrotra,WR Knights,JJ Crowe,New Zealand,65,,2.1.0
1235829,6,Bulgaria,Romania,male,2020/21,16-10-20,Balkan Cup,1,Moara Vlasiei Cricket Ground,,Bulgaria,bat,Bakhtiar Tahiri,Syed Atif Naqvi,A Begg,,,,Bulgaria,33,,2.1.0
1235830,6,Romania,Bulgaria,male,2020/21,17-10-20,Balkan Cup,2,Moara Vlasiei Cricket Ground,,Romania,bat,R Satheesan,Dharmendra Manani,Taranjeet Singh,,,,Romania,52,,2.1.0
1235832,6,Bulgaria,Romania,male,2020/21,18-10-20,Balkan Cup,4,Moara Vlasiei Cricket Ground,,Bulgaria,bat,S Vashisht,Dharmendra Manani,IA De Silva,,,,Romania,,6,2.1.0
1237122,6,South Africa,England,male,2020/21,27-11-20,England tour of South Africa,1,Newlands,Cape Town,England,field,JM Bairstow,A Paleker,AT Holdstock,S George,BP Jele,AJ Pycroft,England,,5,2.1.0
1237123,6,South Africa,England,male,2020/21,29-11-20,England tour of South Africa,2,Boland Park,Paarl,England,field,DJ Malan,AT Holdstock,S George,BP Jele,A Paleker,AJ Pycroft,England,,4,2.1.0
1237124,6,South Africa,England,male,2020/21,01-12-20,England tour of South Africa,3,Newlands,Cape Town,South Africa,bat,DJ Malan,A Paleker,BP Jele,S George,AT Holdstock,AJ Pycroft,England,,9,2.1.0
1239540,6,Pakistan,England,male,2021,16-07-21,Pakistan tour of England,1,"Trent Bridge, Nottingham",Nottingham,England,field,Shaheen Shah Afridi,DJ Millns,MJ Saggers,SJ O'Shaughnessy,AG Wharf,Wayne Noon,Pakistan,31,,2.2.0
1239541,6,England,Pakistan,male,2021,18-07-21,Pakistan tour of England,2,"Headingley, Leeds",Leeds,Pakistan,field,MM Ali,AG Wharf,MJ Saggers,SJ O'Shaughnessy,DJ Millns,Wayne Noon,England,45,,2.2.0
1239542,6,Pakistan,England,male,2021,20-07-21,Pakistan tour of England,3,"Old Trafford, Manchester",Manchester,Pakistan,bat,JJ Roy,AG Wharf,DJ Millns,SJ O'Shaughnessy,MJ Saggers,Wayne Noon,England,,3,2.2.0
1243019,6,Pakistan,South Africa,male,2020/21,11-02-21,South Africa tour of Pakistan,1,Gaddafi Stadium,Lahore,South Africa,field,Mohammad Rizwan,Ahsan Raza,Aleem Dar,Asif Yaqoob,Shozab Raza,Muhammad Javed,Pakistan,3,,2.1.0
1243020,6,Pakistan,South Africa,male,2020/21,13-02-21,South Africa tour of Pakistan,2,Gaddafi Stadium,Lahore,South Africa,field,D Pretorius,Asif Yaqoob,Shozab Raza,Rashid Riaz,Ahsan Raza,Muhammad Javed,South Africa,,6,2.1.0
1243021,6,South Africa,Pakistan,male,2020/21,14-02-21,South Africa tour of Pakistan,3,Gaddafi Stadium,Lahore,Pakistan,field,Mohammad Nawaz (3),Aleem Dar,Rashid Riaz,Shozab Raza,Ahsan Raza,Muhammad Javed,Pakistan,,4,2.1.0
1243388,6,India,England,male,2020/21,12-03-21,India v England,1,Narendra Modi Stadium,Ahmedabad,England,field,JC Archer,Nitin Menon,KN Ananthapadmanabhan,AK Chaudhary,VK Sharma,J Srinath,England,,8,2.1.0
1243389,6,England,India,male,2020/21,14-03-21,England tour of India,2,Narendra Modi Stadium,Ahmedabad,India,field,Ishan Kishan,AK Chaudhary,KN Ananthapadmanabhan,Nitin Menon,VK Sharma,J Srinath,India,,7,2.1.0
1243390,6,India,England,male,2020/21,16-03-21,England tour of India,3,Narendra Modi Stadium,Ahmedabad,England,field,JC Buttler,AK Chaudhary,VK Sharma,KN Ananthapadmanabhan,Nitin Menon,J Srinath,England,,8,2.1.0
1243391,6,India,England,male,2020/21,18-03-21,England tour of India,4,Narendra Modi Stadium,Ahmedabad,England,field,SA Yadav,KN Ananthapadmanabhan,Nitin Menon,AK Chaudhary,VK Sharma,J Srinath,India,8,,2.1.0
1243392,6,India,England,male,2020/21,20-03-21,England tour of India,5,Narendra Modi Stadium,Ahmedabad,England,field,B Kumar,AK Chaudhary,Nitin Menon,VK Sharma,KN Ananthapadmanabhan,J Srinath,India,36,,2.1.0
1249206,6,Sri Lanka,England,male,2021,23-06-21,Sri Lanka tour of England,1,"Sophia Gardens, Cardiff",Cardiff,Sri Lanka,bat,JC Buttler,DJ Millns,MJ Saggers,S Redfern,M Burns,Phil Whitticase,England,,8,2.1.0
1249207,6,Sri Lanka,England,male,2021,24-06-21,Sri Lanka tour of England,2,"Sophia Gardens, Cardiff",Cardiff,Sri Lanka,bat,LS Livingstone,AG Wharf,M Burns,DJ Millns,MJ Saggers,Phil Whitticase,England,,5,2.2.0
1249208,6,England,Sri Lanka,male,2021,26-06-21,Sri Lanka tour of England,3,"The Rose Bowl, Southampton",Southampton,Sri Lanka,field,DJ Malan,AG Wharf,MJ Saggers,M Burns,DJ Millns,Phil Whitticase,England,89,,2.2.0
1251575,6,South Africa,Pakistan,male,2021,10-04-21,Pakistan tour of South Africa,1,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,bat,Mohammad Rizwan,AT Holdstock,A Paleker,S George,BP Jele,AJ Pycroft,Pakistan,,4,2.1.0
1251576,6,Pakistan,South Africa,male,2021,12-04-21,Pakistan tour of South Africa,2,"The Wanderers Stadium, Johannesburg",Johannesburg,Pakistan,bat,GF Linde,AT Holdstock,BP Jele,A Paleker,S George,AJ Pycroft,South Africa,,6,2.1.0
1251577,6,South Africa,Pakistan,male,2021,14-04-21,Pakistan tour of South Africa,3,"SuperSport Park, Centurion",Centurion,Pakistan,field,Babar Azam,A Paleker,BP Jele,S George,AT Holdstock,AJ Pycroft,Pakistan,,9,2.1.0
1251578,6,South Africa,Pakistan,male,2021,16-04-21,Pakistan tour of South Africa,4,"SuperSport Park, Centurion",Centurion,Pakistan,field,Faheem Ashraf,AT Holdstock,S George,BP Jele,A Paleker,AJ Pycroft,Pakistan,,3,2.1.0
1251953,6,South Africa,Ireland,male,2021,19-07-21,South Africa tour of Ireland,1,"The Village, Malahide, Dublin",Dublin,Ireland,field,T Shamsi,AJ Neill,M Hawthorne,R Black,PA Reynolds,K Gallagher,South Africa,33,,2.1.0
1251954,6,South Africa,Ireland,male,2021,22-07-21,South Africa tour of Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",Belfast,South Africa,bat,DA Miller,PA Reynolds,R Black,M Hawthorne,AJ Neill,K Gallagher,South Africa,42,,2.1.0
1251955,6,South Africa,Ireland,male,2021,24-07-21,South Africa tour of Ireland,3,"Civil Service Cricket Club, Stormont, Belfast",Belfast,South Africa,bat,T Bavuma,AJ Neill,M Hawthorne,PA Reynolds,R Black,K Gallagher,South Africa,49,,2.2.0
1252058,6,Afghanistan,Zimbabwe,male,2020/21,17-03-21,Zimbabwe tour of United Arab Emirates,1,Sheikh Zayed Stadium,Abu Dhabi,Zimbabwe,field,Rahmanullah Gurbaz,Aleem Dar,Izatullah Safi,Ahmed Shah Durrani,Ahmed Shah Pakteen,RS Madugalle,Afghanistan,48,,2.1.0
1252059,6,Afghanistan,Zimbabwe,male,2020/21,19-03-21,Zimbabwe tour of United Arab Emirates,2,Sheikh Zayed Stadium,Abu Dhabi,Afghanistan,bat,Mohammad Nabi,Ahmed Shah Durrani,Aleem Dar,Ahmed Shah Pakteen,Izatullah Safi,RS Madugalle,Afghanistan,45,,2.1.0
1252060,6,Afghanistan,Zimbabwe,male,2020/21,20-03-21,Zimbabwe tour of United Arab Emirates,3,Sheikh Zayed Stadium,Abu Dhabi,Afghanistan,bat,Najibullah Zadran,Aleem Dar,Izatullah Safi,Ahmed Shah Durrani,Ahmed Shah Pakteen,RS Madugalle,Afghanistan,47,,2.1.0
1252066,6,Sri Lanka,West Indies,male,2020/21,03-03-21,Sri Lanka tour of West Indies,1,"Coolidge Cricket Ground, Antigua",Coolidge,West Indies,field,KA Pollard,GO Brathwaite,N Duguid,PA Gustard,LS Reifer,RB Richardson,West Indies,,4,2.1.0
1252067,6,Sri Lanka,West Indies,male,2020/21,05-03-21,Sri Lanka tour of West Indies,2,"Coolidge Cricket Ground, Antigua",Coolidge,Sri Lanka,bat,PWH de Silva,LS Reifer,N Duguid,PA Gustard,GO Brathwaite,RB Richardson,Sri Lanka,43,,2.1.0
1252068,6,Sri Lanka,West Indies,male,2020/21,07-03-21,Sri Lanka tour of West Indies,3,"Coolidge Cricket Ground, Antigua",Coolidge,Sri Lanka,bat,FA Allen,JS Wilson,PA Gustard,N Duguid,GO Brathwaite,RB Richardson,West Indies,,3,2.1.0
1256720,6,England,West Indies,male,2021/22,22-01-22,England tour of West Indies,1,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,field,JO Holder,GO Brathwaite,JS Wilson,N Duguid,LS Reifer,RB Richardson,West Indies,,9,2.2.0
1256721,6,England,West Indies,male,2021/22,23-01-22,England tour of West Indies,2,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,field,MM Ali,JS Wilson,N Duguid,PA Gustard,GO Brathwaite,RB Richardson,England,1,,2.2.0
1256722,6,West Indies,England,male,2021/22,26-01-22,England tour of West Indies,3,"Kensington Oval, Bridgetown, Barbados",Bridgetown,England,field,R Powell,GO Brathwaite,LS Reifer,PA Gustard,N Duguid,RB Richardson,West Indies,20,,2.2.0
1256723,6,England,West Indies,male,2021/22,29-01-22,England tour of West Indies,4,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,field,MM Ali,LS Reifer,PA Gustard,N Duguid,GO Brathwaite,RB Richardson,England,34,,2.2.0
1256724,6,West Indies,England,male,2021/22,30-01-22,England tour of West Indies,5,"Kensington Oval, Bridgetown, Barbados",Bridgetown,West Indies,bat,JO Holder,GO Brathwaite,N Duguid,LS Reifer,PA Gustard,RB Richardson,West Indies,17,,2.2.0
1257183,6,Pakistan,Zimbabwe,male,2021,21-04-21,Pakistan tour of Zimbabwe,1,Harare Sports Club,Harare,Zimbabwe,field,Mohammad Rizwan,I Chabi,L Rusere,F Mutizwa,C Phiri,AJ Pycroft,Pakistan,11,,2.1.0
1257184,6,Zimbabwe,Pakistan,male,2021,23-04-21,Pakistan tour of Zimbabwe,2,Harare Sports Club,Harare,Pakistan,field,LM Jongwe,I Chabi,L Rusere,C Phiri,F Mutizwa,AJ Pycroft,Zimbabwe,19,,2.1.0
1257185,6,Pakistan,Zimbabwe,male,2021,25-04-21,Pakistan tour of Zimbabwe,3,Harare Sports Club,Harare,Pakistan,bat,Hasan Ali,I Chabi,L Rusere,F Mutizwa,C Phiri,AJ Pycroft,Pakistan,24,,2.1.0
1257404,6,Uganda,Namibia,male,2021,03-04-21,Uganda tour of Namibia,1,Wanderers,Windhoek,Uganda,bat,MG Erasmus,A Louw,C Thorburn,,,,Namibia,,7,2.1.0
1257405,6,Namibia,Uganda,male,2021,05-04-21,Uganda tour of Namibia,2,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,bat,JJ Smit,Claus Schumacher,Marthinus Louw,A Louw,,,Namibia,20,,2.1.0
1257406,6,Namibia,Uganda,male,2021,05-04-21,Uganda tour of Namibia,3,"Wanderers Cricket Ground, Windhoek",Windhoek,Namibia,bat,CG Williams,A Louw,Claus Schumacher,Marthinus Louw,,,Namibia,65,,2.1.0
1257945,6,Netherlands,Nepal,male,2021,17-04-21,Nepal Tri-Nation T20I Series,1,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,field,K Bhurtel,BB Pradhan,DN Subedi,Sanjay Gurung,VK Jha,WC Labrooy,Nepal,,9,2.1.0
1257946,6,Netherlands,Malaysia,male,2021,18-04-21,Nepal Tri-Nation T20I Series,2,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Netherlands,bat,MP O'Dowd,HR Giri,VK Jha,DN Subedi,BB Pradhan,WC Labrooy,Netherlands,15,,2.1.0
1257947,6,Malaysia,Nepal,male,2021,19-04-21,Nepal Tri-Nation T20I Series,3,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,field,Karan KC,DN Subedi,Sanjay Gurung,HR Giri,BB Pradhan,WC Labrooy,Nepal,,9,2.1.0
1257948,6,Nepal,Netherlands,male,2021,20-04-21,Nepal Tri-Nation T20I Series,4,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Nepal,bat,BFW de Leede,BB Pradhan,VK Jha,Sanjay Gurung,DN Subedi,WC Labrooy,Netherlands,,3,2.1.0
1257949,6,Netherlands,Malaysia,male,2021,21-04-21,Nepal Tri-Nation T20I Series,5,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Malaysia,field,TS Braat,DN Subedi,Sanjay Gurung,HR Giri,VK Jha,WC Labrooy,,,,2.1.0
1257950,6,Nepal,Malaysia,male,2021,22-04-21,Nepal Tri-Nation T20I Series,6,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Malaysia,field,Sompal Kami,BB Pradhan,VK Jha,HR Giri,Sanjay Gurung,WC Labrooy,Nepal,69,,2.1.0
1257951,6,Nepal,Netherlands,male,2021,24-04-21,Nepal Tri-Nation T20I Series,,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Netherlands,field,Karan KC,BB Pradhan,DN Subedi,Sanjay Gurung,VK Jha,WC Labrooy,Nepal,142,,2.1.0
1262758,6,India,Sri Lanka,male,2021,25-07-21,India tour of Sri Lanka,1,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,field,B Kumar,HDPK Dharmasena,RR Wimalasiri,LE Hannibal,RSA Palliyaguruge,RS Madugalle,India,38,,2.1.0
1262759,6,India,Sri Lanka,male,2021,28-07-21,India tour of Sri Lanka,2,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,field,DM de Silva,RMPJ Rambukwella,RSA Palliyaguruge,RR Wimalasiri,HDPK Dharmasena,RS Madugalle,Sri Lanka,,4,2.1.0
1262760,6,India,Sri Lanka,male,2021,29-07-21,India tour of Sri Lanka,3,"R Premadasa Stadium, Colombo",Colombo,India,bat,PWH de Silva,HDPK Dharmasena,RSA Palliyaguruge,RMPJ Rambukwella,LE Hannibal,RS Madugalle,Sri Lanka,,7,2.1.0
1263151,6,South Africa,West Indies,male,2021,26-06-21,South Africa tour of West Indies,1,"National Cricket Stadium, St George's, Grenada",St George's,West Indies,field,E Lewis,LS Reifer,PA Gustard,GO Brathwaite,N Duguid,RB Richardson,West Indies,,8,2.2.0
1263152,6,South Africa,West Indies,male,2021,27-06-21,South Africa tour of West Indies,2,"National Cricket Stadium, St George's, Grenada",St George's,West Indies,field,GF Linde,GO Brathwaite,N Duguid,PA Gustard,JS Wilson,RB Richardson,South Africa,16,,2.2.0
1263153,6,South Africa,West Indies,male,2021,29-06-21,South Africa tour of West Indies,3,"National Cricket Stadium, St George's, Grenada",St George's,West Indies,field,T Shamsi,JS Wilson,N Duguid,LS Reifer,PA Gustard,RB Richardson,South Africa,1,,2.2.0
1263154,6,West Indies,South Africa,male,2021,01-07-21,South Africa tour of West Indies,4,"National Cricket Stadium, St George's, Grenada",St George's,South Africa,field,KA Pollard,LS Reifer,PA Gustard,JS Wilson,GO Brathwaite,RB Richardson,West Indies,21,,2.1.0
1263155,6,South Africa,West Indies,male,2021,03-07-21,South Africa tour of West Indies,5,"National Cricket Stadium, St George's, Grenada",St George's,South Africa,bat,AK Markram,GO Brathwaite,JS Wilson,N Duguid,LS Reifer,RB Richardson,South Africa,25,,2.1.0
1263156,6,West Indies,Australia,male,2021,09-07-21,Australia tour of West Indies,1,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Australia,field,OC McCoy,N Duguid,PA Gustard,JS Wilson,LS Reifer,RB Richardson,West Indies,18,,2.2.0
1263157,6,West Indies,Australia,male,2021,10-07-21,Australia tour of West Indies,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Australia,field,SO Hetmyer,GO Brathwaite,JS Wilson,LS Reifer,PA Gustard,RB Richardson,West Indies,56,,2.2.0
1263158,6,Australia,West Indies,male,2021,12-07-21,Australia tour of West Indies,3,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Australia,bat,CH Gayle,JS Wilson,LS Reifer,GO Brathwaite,N Duguid,RB Richardson,West Indies,,6,2.2.0
1263159,6,Australia,West Indies,male,2021,14-07-21,Australia tour of West Indies,4,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,Australia,bat,MR Marsh,GO Brathwaite,PA Gustard,N Duguid,JS Wilson,RB Richardson,Australia,4,,2.1.0
1263160,6,West Indies,Australia,male,2021,16-07-21,Australia tour of West Indies,5,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet,West Indies,bat,E Lewis,LS Reifer,N Duguid,PA Gustard,GO Brathwaite,RB Richardson,West Indies,16,,2.2.0
1263164,6,West Indies,Pakistan,male,2021,28-07-21,Pakistan tour of West Indies,1,"Kensington Oval, Bridgetown, Barbados",Bridgetown,Pakistan,field,,GO Brathwaite,N Duguid,LS Reifer,PA Gustard,RB Richardson,,,,2.1.0
1263165,6,Pakistan,West Indies,male,2021,31-07-21,Pakistan tour of West Indies,2,"Providence Stadium, Guyana",Providence,West Indies,field,Mohammad Hafeez,LS Reifer,PA Gustard,GO Brathwaite,N Duguid,RB Richardson,Pakistan,7,,2.2.0
1263166,6,West Indies,Pakistan,male,2021,01-08-21,Pakistan tour of West Indies,3,"Providence Stadium, Guyana",Providence,West Indies,bat,,GO Brathwaite,JS Wilson,PA Gustard,LS Reifer,RB Richardson,,,,2.1.0
1263167,6,West Indies,Pakistan,male,2021,03-08-21,Pakistan tour of West Indies,4,"Providence Stadium, Guyana",Providence,Pakistan,field,,LS Reifer,PA Gustard,N Duguid,GO Brathwaite,RB Richardson,,,,2.1.0
1263471,6,Australia,Sri Lanka,male,2021/22,11-02-22,Sri Lanka tour of Australia,1,Sydney Cricket Ground,Sydney,Sri Lanka,field,A Zampa,SJ Nogajski,SAJ Craig,DM Koch,RJ Tucker,DC Boon,Australia,20,,2.2.0
1263472,6,Australia,Sri Lanka,male,2021/22,13-02-22,Sri Lanka tour of Australia,2,Sydney Cricket Ground,Sydney,Sri Lanka,field,JR Hazlewood,DM Koch,RJ Tucker,GA Abood,SAJ Craig,DC Boon,,,,2.2.0
1263473,6,Sri Lanka,Australia,male,2021/22,15-02-22,Sri Lanka tour of Australia,3,"Manuka Oval, Canberra",Canberra,Australia,field,KW Richardson,RJ Tucker,SAJ Craig,DM Koch,SJ Nogajski,DC Boon,Australia,,6,2.2.0
1263474,6,Sri Lanka,Australia,male,2021/22,18-02-22,Sri Lanka tour of Australia,4,Melbourne Cricket Ground,Melbourne,Australia,field,GJ Maxwell,RJ Tucker,SJ Nogajski,SAJ Craig,DM Koch,DC Boon,Australia,,6,2.2.0
1263475,6,Australia,Sri Lanka,male,2021/22,20-02-22,Sri Lanka tour of Australia,5,Melbourne Cricket Ground,Melbourne,Australia,bat,BKG Mendis,DM Koch,SJ Nogajski,RJ Tucker,SAJ Craig,DC Boon,Sri Lanka,,5,2.2.0
1263708,6,Luxembourg,Czech Republic,male,2021,21-05-21,Central Europe Cup,1,"Scott Page Field, Vinor",Prague,Czech Republic,field,,P Vincent,S Tripp,J Foster,,,Czech Republic,,9,2.1.0
1263710,6,Austria,Czech Republic,male,2021,22-05-21,Central Europe Cup,3,"Scott Page Field, Vinor",Prague,Czech Republic,field,,J Foster,S Tripp,P Vincent,,,Austria,78,,2.1.0
1263711,6,Czech Republic,Luxembourg,male,2021,22-05-21,Central Europe Cup,4,"Scott Page Field, Vinor",Prague,Luxembourg,field,,P Vincent,S Tripp,J Foster,,,Luxembourg,,6,2.1.0
1263712,6,Austria,Luxembourg,male,2021,23-05-21,Central Europe Cup,5,"Scott Page Field, Vinor",Prague,Austria,bat,,J Foster,S Tripp,P Vincent,,,Luxembourg,,5,2.1.0
1263713,6,Czech Republic,Austria,male,2021,23-05-21,Central Europe Cup,6,"Scott Page Field, Vinor",Prague,Czech Republic,bat,,J Foster,S Tripp,P Vincent,,,Austria,,4,2.1.0
1267304,6,Greece,Romania,male,2021,24-06-21,Sofia Twenty20,2,"National Sports Academy, Sofia",Sofia,Greece,bat,R Satheesan,,,,,,Romania,,3,2.1.0
1267306,6,Serbia,Greece,male,2021,25-06-21,Sofia Twenty20,3,"National Sports Academy, Sofia",Sofia,Greece,field,Aslam Mohammad,I Dimitrov,Nisarg Shah,,,,Greece,,5,2.2.0
1267307,6,Bulgaria,Romania,male,2021,25-06-21,Sofia Twenty20,4,"National Sports Academy, Sofia",Sofia,Bulgaria,bat,Taranjeet Singh,,,,,,Romania,,7,2.1.0
1267308,6,Romania,Serbia,male,2021,25-06-21,Sofia Twenty20,5,"National Sports Academy, Sofia",Sofia,Romania,bat,S Thakur,,,,,,Romania,91,,2.1.0
1267310,6,Serbia,Romania,male,2021,26-06-21,Sofia Twenty20,,"National Sports Academy, Sofia",Sofia,Serbia,bat,Taranjeet Singh,,,,,,Romania,,10,2.2.0
1267311,6,Bulgaria,Greece,male,2021,26-06-21,Sofia Twenty20,,"National Sports Academy, Sofia",Sofia,Greece,field,,,,,,,,,,2.2.0
1267680,6,Zimbabwe,Bangladesh,male,2021,22-07-21,Bangladesh tour of Zimbabwe,1,Harare Sports Club,Harare,Zimbabwe,bat,Soumya Sarkar,C Phiri,L Rusere,F Mutizwa,I Chabi,AJ Pycroft,Bangladesh,,8,2.2.0
1267681,6,Zimbabwe,Bangladesh,male,2021,23-07-21,Bangladesh tour of Zimbabwe,2,Harare Sports Club,Harare,Zimbabwe,bat,W Madhevere,F Mutizwa,I Chabi,C Phiri,L Rusere,AJ Pycroft,Zimbabwe,23,,2.2.0
1267682,6,Zimbabwe,Bangladesh,male,2021,25-07-21,Bangladesh tour of Zimbabwe,3,Harare Sports Club,Harare,Zimbabwe,bat,Soumya Sarkar,I Chabi,L Rusere,C Phiri,F Mutizwa,AJ Pycroft,Bangladesh,,5,2.1.0
1268188,6,Belgium,Malta,male,2021,08-07-21,Belgium tour of Malta,1,Marsa Sports Club,Marsa,Belgium,bat,N Khanna,,,,,,Malta,,6,2.2.0
1268189,6,Malta,Belgium,male,2021,08-07-21,Belgium tour of Malta,2,Marsa Sports Club,Marsa,Malta,bat,B Niaz,,,,,,Belgium,,10,2.2.0
